,date,region,confirmed,active,cured,deaths
1816,2020-10-31,Arunachal Pradesh,14752,1938.0,12777.0,37.0
1817,2020-11-01,Arunachal Pradesh,14852,1856.0,12959.0,37.0
1818,2020-11-02,Arunachal Pradesh,14881,1771.0,13073.0,37.0
1819,2020-11-03,Arunachal Pradesh,14998,1722.0,13238.0,38.0
1820,2020-11-04,Arunachal Pradesh,15083,1674.0,13367.0,42.0
1821,2020-11-05,Arunachal Pradesh,15160,1645.0,13472.0,43.0
1822,2020-11-06,Arunachal Pradesh,15244,1621.0,13580.0,43.0
1823,2020-11-07,Arunachal Pradesh,15325,1603.0,13679.0,43.0
1824,2020-11-08,Arunachal Pradesh,15389,1559.0,13785.0,45.0
1825,2020-11-09,Arunachal Pradesh,15436,1509.0,13881.0,46.0
1826,2020-11-10,Arunachal Pradesh,15484,1472.0,13966.0,46.0
1827,2020-11-11,Arunachal Pradesh,15581,1484.0,14051.0,46.0
1828,2020-11-12,Arunachal Pradesh,15657,1485.0,14126.0,46.0
1829,2020-11-13,Arunachal Pradesh,15701,1440.0,14214.0,47.0
1830,2020-11-14,Arunachal Pradesh,15758,1392.0,14319.0,47.0
1831,2020-11-15,Arunachal Pradesh,15792,1323.0,14421.0,48.0
1832,2020-11-16,Arunachal Pradesh,15812,1264.0,14500.0,48.0
1833,2020-11-17,Arunachal Pradesh,15868,1232.0,14588.0,48.0
1834,2020-11-18,Arunachal Pradesh,15904,1212.0,14644.0,48.0
1835,2020-11-19,Arunachal Pradesh,15945,1182.0,14715.0,48.0
1836,2020-11-20,Arunachal Pradesh,15976,1127.0,14800.0,49.0
1837,2020-11-21,Arunachal Pradesh,16001,1082.0,14870.0,49.0
1838,2020-11-22,Arunachal Pradesh,16037,1051.0,14937.0,49.0
1839,2020-11-23,Arunachal Pradesh,16061,1040.0,14972.0,49.0
1840,2020-11-24,Arunachal Pradesh,16092,1007.0,15036.0,49.0
1841,2020-11-25,Arunachal Pradesh,16144,1004.0,15091.0,49.0
1842,2020-11-26,Arunachal Pradesh,16174,968.0,15157.0,49.0
1843,2020-11-27,Arunachal Pradesh,16204,926.0,15229.0,49.0
1844,2020-11-28,Arunachal Pradesh,16231,911.0,15270.0,50.0
1845,2020-11-29,Arunachal Pradesh,16262,888.0,15323.0,51.0
1846,2020-11-30,Arunachal Pradesh,16269,851.0,15364.0,54.0
1847,2020-12-01,Arunachal Pradesh,16282,817.0,15411.0,54.0
1848,2020-12-02,Arunachal Pradesh,16296,786.0,15456.0,54.0
1849,2020-12-03,Arunachal Pradesh,16320,778.0,15488.0,54.0
1850,2020-12-04,Arunachal Pradesh,16348,769.0,15525.0,54.0
1851,2020-12-05,Arunachal Pradesh,16367,751.0,15561.0,55.0
1852,2020-12-06,Arunachal Pradesh,16384,748.0,15581.0,55.0
1853,2020-12-07,Arunachal Pradesh,16395,735.0,15605.0,55.0
1854,2020-12-08,Arunachal Pradesh,16415,707.0,15653.0,55.0
1855,2020-12-09,Arunachal Pradesh,16437,692.0,15690.0,55.0
1856,2020-12-10,Arunachal Pradesh,16461,709.0,15697.0,55.0
1857,2020-12-11,Arunachal Pradesh,16479,685.0,15739.0,55.0
1858,2020-12-12,Arunachal Pradesh,16497,279.0,16163.0,55.0
1859,2020-12-13,Arunachal Pradesh,16509,269.0,16185.0,55.0
1860,2020-12-14,Arunachal Pradesh,16513,252.0,16206.0,55.0
1861,2020-12-15,Arunachal Pradesh,16536,238.0,16243.0,55.0
1862,2020-12-17,Arunachal Pradesh,16574,241.0,16278.0,55.0
1863,2020-12-18,Arunachal Pradesh,16603,258.0,16290.0,55.0
1864,2020-12-19,Arunachal Pradesh,16611,234.0,16322.0,55.0
1865,2020-12-20,Arunachal Pradesh,16629,241.0,16333.0,55.0
1866,2020-12-21,Arunachal Pradesh,16630,225.0,16350.0,55.0
1867,2020-12-22,Arunachal Pradesh,16652,227.0,16369.0,56.0
1868,2020-12-23,Arunachal Pradesh,16657,222.0,16379.0,56.0
1869,2020-12-24,Arunachal Pradesh,16669,212.0,16401.0,56.0
1870,2020-12-25,Arunachal Pradesh,16678,184.0,16438.0,56.0
1871,2020-12-26,Arunachal Pradesh,16678,168.0,16454.0,56.0
1872,2020-12-27,Arunachal Pradesh,16687,154.0,16477.0,56.0
1873,2020-12-28,Arunachal Pradesh,16689,130.0,16503.0,56.0
1874,2020-12-29,Arunachal Pradesh,16696,119.0,16521.0,56.0
1875,2020-12-30,Arunachal Pradesh,16709,115.0,16538.0,56.0
1876,2020-12-31,Arunachal Pradesh,16711,106.0,16549.0,56.0
1877,2021-01-03,Arunachal Pradesh,16727,95.0,16576.0,56.0
1878,2021-01-04,Arunachal Pradesh,16732,93.0,16583.0,56.0
1879,2021-01-05,Arunachal Pradesh,16741,87.0,16598.0,56.0
1880,2021-01-06,Arunachal Pradesh,16744,79.0,16609.0,56.0
1881,2021-01-07,Arunachal Pradesh,16753,88.0,16609.0,56.0
1882,2021-01-08,Arunachal Pradesh,16757,79.0,16622.0,56.0
1883,2021-01-09,Arunachal Pradesh,16764,77.0,16631.0,56.0
1884,2021-01-10,Arunachal Pradesh,16767,64.0,16647.0,56.0
1885,2021-01-11,Arunachal Pradesh,16772,66.0,16650.0,56.0
1886,2021-01-12,Arunachal Pradesh,16777,63.0,16658.0,56.0
1887,2021-01-13,Arunachal Pradesh,16782,61.0,16665.0,56.0
1888,2021-01-14,Arunachal Pradesh,16783,58.0,16669.0,56.0
1889,2021-01-15,Arunachal Pradesh,16798,68.0,16674.0,56.0
1890,2021-01-16,Arunachal Pradesh,16802,64.0,16682.0,56.0
1891,2021-01-17,Arunachal Pradesh,16808,62.0,16690.0,56.0
1892,2021-01-18,Arunachal Pradesh,16811,58.0,16697.0,56.0
1893,2021-01-19,Arunachal Pradesh,16812,57.0,16699.0,56.0
1894,2021-01-20,Arunachal Pradesh,16815,52.0,16707.0,56.0
1895,2021-01-21,Arunachal Pradesh,16815,46.0,16713.0,56.0
1896,2021-01-22,Arunachal Pradesh,16816,38.0,16722.0,56.0
1897,2021-01-23,Arunachal Pradesh,16817,37.0,16724.0,56.0
1898,2021-01-24,Arunachal Pradesh,16818,37.0,16725.0,56.0
1899,2021-01-25,Arunachal Pradesh,16819,18.0,16745.0,56.0
1900,2021-01-27,Arunachal Pradesh,16821,14.0,16751.0,56.0
1901,2021-01-28,Arunachal Pradesh,16824,15.0,16753.0,56.0
1902,2021-01-29,Arunachal Pradesh,16827,15.0,16756.0,56.0
1903,2021-01-30,Arunachal Pradesh,16827,13.0,16758.0,56.0
1904,2021-01-31,Arunachal Pradesh,16828,14.0,16758.0,56.0
1905,2021-02-01,Arunachal Pradesh,16828,13.0,16759.0,56.0
1906,2021-02-02,Arunachal Pradesh,16828,10.0,16762.0,56.0
1907,2021-02-03,Arunachal Pradesh,16829,11.0,16762.0,56.0
1908,2021-02-04,Arunachal Pradesh,16829,9.0,16764.0,56.0
1909,2021-02-05,Arunachal Pradesh,16829,8.0,16765.0,56.0
1910,2021-02-06,Arunachal Pradesh,16829,8.0,16765.0,56.0
1911,2021-02-07,Arunachal Pradesh,16830,7.0,16767.0,56.0
1912,2021-02-08,Arunachal Pradesh,16830,7.0,16767.0,56.0
1913,2021-02-09,Arunachal Pradesh,16831,5.0,16770.0,56.0
1914,2021-02-10,Arunachal Pradesh,16831,4.0,16771.0,56.0
1915,2021-02-11,Arunachal Pradesh,16831,4.0,16771.0,56.0
1916,2021-02-12,Arunachal Pradesh,16832,5.0,16771.0,56.0
1917,2021-02-13,Arunachal Pradesh,16832,5.0,16771.0,56.0
1918,2021-02-14,Arunachal Pradesh,16832,4.0,16772.0,56.0
1919,2021-02-15,Arunachal Pradesh,16832,3.0,16773.0,56.0
1920,2021-02-16,Arunachal Pradesh,16833,3.0,16774.0,56.0
1921,2021-02-17,Arunachal Pradesh,16833,3.0,16774.0,56.0
1922,2021-02-18,Arunachal Pradesh,16833,3.0,16774.0,56.0
1923,2021-02-19,Arunachal Pradesh,16836,5.0,16775.0,56.0
1924,2021-02-20,Arunachal Pradesh,16836,5.0,16775.0,56.0
1925,2021-02-21,Arunachal Pradesh,16836,5.0,16775.0,56.0
1926,2021-02-22,Arunachal Pradesh,16836,5.0,16775.0,56.0
1927,2021-02-23,Arunachal Pradesh,16836,5.0,16775.0,56.0
1928,2021-02-24,Arunachal Pradesh,16836,4.0,16776.0,56.0
1929,2021-02-25,Arunachal Pradesh,16836,4.0,16776.0,56.0
1930,2021-02-26,Arunachal Pradesh,16836,3.0,16777.0,56.0
1931,2021-02-27,Arunachal Pradesh,16836,3.0,16777.0,56.0
1932,2021-03-01,Arunachal Pradesh,16836,0.0,16780.0,56.0
1933,2021-03-02,Arunachal Pradesh,16837,1.0,16780.0,56.0
1934,2021-03-03,Arunachal Pradesh,16838,2.0,16780.0,56.0
1935,2021-03-04,Arunachal Pradesh,16838,2.0,16780.0,56.0
1936,2021-03-06,Arunachal Pradesh,16839,3.0,16780.0,56.0
1937,2021-03-07,Arunachal Pradesh,16839,3.0,16780.0,56.0
1938,2021-03-08,Arunachal Pradesh,16839,3.0,16780.0,56.0
1939,2021-03-09,Arunachal Pradesh,16839,3.0,16780.0,56.0
1940,2021-03-10,Arunachal Pradesh,16839,3.0,16780.0,56.0
1941,2021-03-11,Arunachal Pradesh,16840,4.0,16780.0,56.0
1942,2021-03-13,Arunachal Pradesh,16840,4.0,16780.0,56.0
1943,2021-03-14,Arunachal Pradesh,16840,3.0,16781.0,56.0
1944,2021-03-15,Arunachal Pradesh,16840,3.0,16781.0,56.0
1945,2021-03-16,Arunachal Pradesh,16840,1.0,16783.0,56.0
1946,2021-03-17,Arunachal Pradesh,16841,2.0,16783.0,56.0
1947,2021-03-18,Arunachal Pradesh,16841,2.0,16783.0,56.0
1948,2021-03-19,Arunachal Pradesh,16842,3.0,16783.0,56.0
1949,2021-03-20,Arunachal Pradesh,16842,3.0,16783.0,56.0
1950,2021-03-21,Arunachal Pradesh,16842,3.0,16783.0,56.0
1951,2021-03-22,Arunachal Pradesh,16842,3.0,16783.0,56.0
1952,2021-03-23,Arunachal Pradesh,16842,2.0,16784.0,56.0
1953,2021-03-24,Arunachal Pradesh,16842,2.0,16784.0,56.0
1954,2021-03-25,Arunachal Pradesh,16842,1.0,16785.0,56.0
1955,2021-03-27,Arunachal Pradesh,16843,2.0,16785.0,56.0
1956,2021-03-28,Arunachal Pradesh,16845,4.0,16785.0,56.0
1957,2021-03-29,Arunachal Pradesh,16845,4.0,16785.0,56.0
1958,2021-03-30,Arunachal Pradesh,16845,4.0,16785.0,56.0
1959,2021-03-31,Arunachal Pradesh,16845,4.0,16785.0,56.0
1960,2021-04-01,Arunachal Pradesh,16845,4.0,16785.0,56.0
1961,2021-04-02,Arunachal Pradesh,16845,4.0,16785.0,56.0
1962,2021-04-03,Arunachal Pradesh,16846,5.0,16785.0,56.0
1963,2021-04-04,Arunachal Pradesh,16849,8.0,16785.0,56.0
1964,2021-04-05,Arunachal Pradesh,16849,8.0,16785.0,56.0
1965,2021-04-06,Arunachal Pradesh,16851,10.0,16785.0,56.0
1966,2021-04-07,Arunachal Pradesh,16853,11.0,16786.0,56.0
1967,2021-04-08,Arunachal Pradesh,16861,17.0,16788.0,56.0
1968,2021-04-09,Arunachal Pradesh,16873,29.0,16788.0,56.0
1969,2021-04-10,Arunachal Pradesh,16875,30.0,16789.0,56.0
1970,2021-04-11,Arunachal Pradesh,16878,32.0,16790.0,56.0
1971,2021-04-12,Arunachal Pradesh,16882,36.0,16790.0,56.0
1972,2021-04-13,Arunachal Pradesh,16888,41.0,16791.0,56.0
1973,2021-04-14,Arunachal Pradesh,16902,55.0,16791.0,56.0
1974,2021-04-15,Arunachal Pradesh,16912,64.0,16792.0,56.0
1975,2021-04-16,Arunachal Pradesh,16920,66.0,16798.0,56.0
1976,2021-04-17,Arunachal Pradesh,16948,92.0,16800.0,56.0
1977,2021-04-18,Arunachal Pradesh,16967,105.0,16806.0,56.0
1978,2021-04-19,Arunachal Pradesh,16987,122.0,16809.0,56.0
1979,2021-04-20,Arunachal Pradesh,17052,176.0,16820.0,56.0
1980,2021-04-21,Arunachal Pradesh,17113,222.0,16835.0,56.0
1981,2021-04-22,Arunachal Pradesh,17186,279.0,16851.0,56.0
1982,2021-04-23,Arunachal Pradesh,17296,380.0,16860.0,56.0
1983,2021-04-24,Arunachal Pradesh,17430,453.0,16921.0,56.0
1984,2021-04-25,Arunachal Pradesh,17546,550.0,16940.0,56.0
1985,2021-04-26,Arunachal Pradesh,17607,581.0,16968.0,58.0
1986,2021-04-27,Arunachal Pradesh,17775,724.0,16993.0,58.0
1987,2021-04-28,Arunachal Pradesh,17898,819.0,17021.0,58.0
1988,2021-04-29,Arunachal Pradesh,18062,966.0,17038.0,58.0
1989,2021-04-30,Arunachal Pradesh,18256,1112.0,17085.0,59.0
1990,2021-05-01,Arunachal Pradesh,18419,1226.0,17134.0,59.0
1991,2021-05-02,Arunachal Pradesh,18636,1387.0,17190.0,59.0
1992,2021-05-03,Arunachal Pradesh,18738,1406.0,17273.0,59.0
1993,2021-05-04,Arunachal Pradesh,18958,1536.0,17363.0,59.0
1994,2021-05-05,Arunachal Pradesh,19192,1632.0,17501.0,59.0
1995,2021-05-06,Arunachal Pradesh,19412,1776.0,17577.0,59.0
1996,2021-05-07,Arunachal Pradesh,19634,1858.0,17717.0,59.0
1997,2021-05-08,Arunachal Pradesh,19802,1893.0,17849.0,60.0
1998,2021-05-09,Arunachal Pradesh,20046,2002.0,17984.0,60.0
1999,2021-05-10,Arunachal Pradesh,20165,1933.0,18172.0,60.0
2000,2021-05-11,Arunachal Pradesh,20370,1955.0,18351.0,64.0
2001,2021-05-12,Arunachal Pradesh,20575,1924.0,18583.0,68.0
2002,2021-05-13,Arunachal Pradesh,20854,2094.0,18691.0,69.0
2003,2021-05-14,Arunachal Pradesh,20854,2094.0,18691.0,69.0
2004,2021-05-15,Arunachal Pradesh,21110,2167.0,18871.0,72.0
2005,2021-05-16,Arunachal Pradesh,21622,2251.0,19293.0,78.0
2006,2021-05-17,Arunachal Pradesh,21802,2260.0,19461.0,81.0
2007,2021-05-18,Arunachal Pradesh,22106,2346.0,19675.0,85.0
2008,2021-05-19,Arunachal Pradesh,22462,2397.0,19977.0,88.0
2009,2021-05-20,Arunachal Pradesh,22799,2585.0,20125.0,89.0
2010,2021-05-21,Arunachal Pradesh,23159,2731.0,20339.0,89.0
2011,2021-05-22,Arunachal Pradesh,23553,2916.0,20545.0,92.0
2012,2021-05-23,Arunachal Pradesh,23867,2936.0,20836.0,95.0
2013,2021-05-24,Arunachal Pradesh,24093,2899.0,21096.0,98.0
2014,2021-05-25,Arunachal Pradesh,24573,3127.0,21344.0,102.0
2015,2021-05-26,Arunachal Pradesh,25002,3323.0,21575.0,104.0
2016,2021-05-27,Arunachal Pradesh,25376,3504.0,21765.0,107.0
2017,2021-05-28,Arunachal Pradesh,25820,3692.0,22019.0,109.0
2018,2021-05-30,Arunachal Pradesh,26778,3918.0,22746.0,114.0
2019,2021-05-31,Arunachal Pradesh,26950,3783.0,23052.0,115.0
2020,2021-06-01,Arunachal Pradesh,27272,3755.0,23402.0,115.0
2021,2021-06-02,Arunachal Pradesh,27642,3772.0,23754.0,116.0
2022,2021-06-03,Arunachal Pradesh,28018,3817.0,24083.0,118.0
2023,2021-06-04,Arunachal Pradesh,28382,3843.0,24420.0,119.0
2024,2021-06-05,Arunachal Pradesh,28786,3829.0,24835.0,122.0
2025,2021-06-06,Arunachal Pradesh,29113,3753.0,25237.0,123.0
2026,2021-06-07,Arunachal Pradesh,29336,3593.0,25618.0,125.0
2027,2021-06-08,Arunachal Pradesh,29696,3440.0,26131.0,125.0
2028,2021-06-09,Arunachal Pradesh,30000,3305.0,26569.0,126.0
2029,2021-06-10,Arunachal Pradesh,30247,3271.0,26848.0,128.0
2030,2021-06-11,Arunachal Pradesh,30492,3209.0,27150.0,133.0
2031,2021-06-12,Arunachal Pradesh,30850,3274.0,27438.0,138.0
2032,2021-06-13,Arunachal Pradesh,31148,3187.0,27818.0,143.0
2033,2021-06-14,Arunachal Pradesh,31282,2885.0,28252.0,145.0
2034,2021-06-15,Arunachal Pradesh,31648,2889.0,28608.0,151.0
2035,2021-06-16,Arunachal Pradesh,31938,2849.0,28934.0,155.0
2036,2021-06-17,Arunachal Pradesh,32188,2810.0,29223.0,155.0
2037,2021-06-18,Arunachal Pradesh,32483,2713.0,29612.0,158.0
2038,2021-06-19,Arunachal Pradesh,32692,2599.0,29934.0,159.0
2039,2021-06-20,Arunachal Pradesh,32923,2601.0,30163.0,159.0
2040,2021-06-21,Arunachal Pradesh,33081,2515.0,30407.0,159.0
2041,2021-06-22,Arunachal Pradesh,33375,2539.0,30677.0,159.0
2042,2021-06-23,Arunachal Pradesh,33664,2548.0,30956.0,160.0
2043,2021-06-25,Arunachal Pradesh,34214,2565.0,31487.0,162.0
2044,2021-06-26,Arunachal Pradesh,34480,2523.0,31792.0,165.0
2045,2021-06-27,Arunachal Pradesh,34767,2546.0,32054.0,167.0
2046,2021-06-28,Arunachal Pradesh,34932,2495.0,32270.0,167.0
2047,2021-06-29,Arunachal Pradesh,35227,2577.0,32483.0,167.0
2048,2021-06-30,Arunachal Pradesh,35571,2687.0,32716.0,168.0
2049,2021-07-01,Arunachal Pradesh,35857,2762.0,32923.0,172.0
2050,2021-07-02,Arunachal Pradesh,36168,2783.0,33209.0,176.0
2051,2021-07-03,Arunachal Pradesh,36572,2964.0,33432.0,176.0
2052,2021-07-04,Arunachal Pradesh,36937,3057.0,33704.0,176.0
2053,2021-07-05,Arunachal Pradesh,37105,2961.0,33967.0,177.0
2054,2021-07-06,Arunachal Pradesh,37531,3118.0,34234.0,179.0
2055,2021-07-07,Arunachal Pradesh,37879,3173.0,34525.0,181.0
2056,2021-07-08,Arunachal Pradesh,38283,3363.0,34736.0,184.0
2057,2021-07-09,Arunachal Pradesh,38682,3460.0,35037.0,185.0
2058,2021-07-10,Arunachal Pradesh,39085,3557.0,35342.0,186.0
2059,2021-07-11,Arunachal Pradesh,39563,3741.0,35634.0,188.0
2060,2021-07-12,Arunachal Pradesh,39817,3718.0,35910.0,189.0
2061,2021-07-13,Arunachal Pradesh,40383,3918.0,36274.0,191.0
2062,2021-07-14,Arunachal Pradesh,40814,4004.0,36617.0,193.0
2063,2021-07-15,Arunachal Pradesh,41279,4181.0,36903.0,195.0
2064,2021-07-16,Arunachal Pradesh,41646,4177.0,37272.0,197.0
2065,2021-07-17,Arunachal Pradesh,42089,4262.0,37628.0,199.0
2066,2021-07-18,Arunachal Pradesh,42564,4323.0,38040.0,201.0
2067,2021-07-19,Arunachal Pradesh,42820,4211.0,38407.0,202.0
2068,2021-07-21,Arunachal Pradesh,43804,4332.0,39269.0,203.0
2069,2021-07-22,Arunachal Pradesh,44222,4384.0,39634.0,204.0
2070,2021-07-26,Arunachal Pradesh,45867,4266.0,41385.0,216.0
2071,2021-07-27,Arunachal Pradesh,46357,4319.0,41820.0,218.0
2072,2021-07-28,Arunachal Pradesh,46800,4287.0,42292.0,221.0
2073,2021-07-29,Arunachal Pradesh,47142,4301.0,42617.0,224.0
2074,2021-07-30,Arunachal Pradesh,47477,4252.0,43000.0,225.0
2075,2021-07-31,Arunachal Pradesh,47856,4142.0,43488.0,226.0
2076,2021-08-01,Arunachal Pradesh,48122,3954.0,43939.0,229.0
2077,2021-08-02,Arunachal Pradesh,48260,3675.0,44354.0,231.0
2078,2021-08-03,Arunachal Pradesh,48565,3508.0,44823.0,234.0
2079,2021-08-04,Arunachal Pradesh,48884,3352.0,45298.0,234.0
2080,2021-08-05,Arunachal Pradesh,49203,3337.0,45630.0,236.0
2081,2021-08-06,Arunachal Pradesh,49441,3226.0,45979.0,236.0
2082,2021-08-07,Arunachal Pradesh,49668,3032.0,46399.0,237.0
2083,2021-08-08,Arunachal Pradesh,49916,2873.0,46803.0,240.0
2084,2021-08-09,Arunachal Pradesh,50070,2680.0,47148.0,242.0
2085,2021-08-10,Arunachal Pradesh,50372,2606.0,47520.0,246.0
2086,2021-08-11,Arunachal Pradesh,50605,2536.0,47821.0,248.0
2087,2021-08-12,Arunachal Pradesh,50793,2488.0,48054.0,251.0
2088,2021-08-13,Arunachal Pradesh,50973,2395.0,48327.0,251.0
2089,2021-08-14,Arunachal Pradesh,51139,2289.0,48598.0,252.0
2090,2021-08-15,Arunachal Pradesh,51300,2127.0,48921.0,252.0
2091,2021-08-16,Arunachal Pradesh,51348,1920.0,49176.0,252.0
2092,2021-08-17,Arunachal Pradesh,51513,1836.0,49425.0,252.0
2093,2021-08-18,Arunachal Pradesh,51655,1763.0,49640.0,252.0
2094,2021-08-19,Arunachal Pradesh,51799,1685.0,49860.0,254.0
2095,2021-08-20,Arunachal Pradesh,51919,1564.0,50100.0,255.0
2096,2021-08-21,Arunachal Pradesh,52044,1470.0,50317.0,257.0
2097,2021-08-22,Arunachal Pradesh,52165,1382.0,50526.0,257.0
2098,2021-08-23,Arunachal Pradesh,52214,1260.0,50695.0,259.0
2099,2021-08-24,Arunachal Pradesh,52308,1162.0,50887.0,259.0
2100,2021-08-25,Arunachal Pradesh,52409,1127.0,51023.0,259.0
2101,2021-08-26,Arunachal Pradesh,52525,1162.0,51104.0,259.0
2102,2021-08-27,Arunachal Pradesh,52634,1150.0,51224.0,260.0
2103,2021-08-28,Arunachal Pradesh,52760,1112.0,51388.0,260.0
2104,2021-08-29,Arunachal Pradesh,52831,1063.0,51508.0,260.0
2105,2021-08-30,Arunachal Pradesh,52870,966.0,51644.0,260.0
2106,2021-08-31,Arunachal Pradesh,52960,900.0,51800.0,260.0
2107,2021-09-01,Arunachal Pradesh,53031,863.0,51908.0,260.0
2108,2021-09-02,Arunachal Pradesh,53102,873.0,51969.0,260.0
2109,2021-09-03,Arunachal Pradesh,53156,829.0,52066.0,261.0
2110,2021-09-04,Arunachal Pradesh,53217,793.0,52162.0,262.0
2111,2021-09-05,Arunachal Pradesh,53302,762.0,52276.0,264.0
2112,2021-09-06,Arunachal Pradesh,53338,691.0,52383.0,264.0
2113,2021-09-07,Arunachal Pradesh,53551,617.0,52665.0,269.0
2114,2021-09-08,Arunachal Pradesh,53474,611.0,52595.0,268.0
2115,2021-09-09,Arunachal Pradesh,53551,617.0,52665.0,269.0
2116,2021-09-10,Arunachal Pradesh,53663,582.0,52811.0,270.0
2117,2021-09-11,Arunachal Pradesh,53710,561.0,52879.0,270.0
2118,2021-09-12,Arunachal Pradesh,53710,561.0,52879.0,270.0
2119,2021-09-13,Arunachal Pradesh,53732,526.0,52936.0,270.0
2120,2021-09-14,Arunachal Pradesh,53807,533.0,53004.0,270.0
2121,2021-09-15,Arunachal Pradesh,53872,528.0,53073.0,271.0
2122,2021-09-16,Arunachal Pradesh,53943,545.0,53127.0,271.0
2123,2021-09-18,Arunachal Pradesh,54028,505.0,53252.0,271.0
2124,2021-09-19,Arunachal Pradesh,54060,461.0,53328.0,271.0
2125,2021-09-20,Arunachal Pradesh,54070,422.0,53377.0,271.0
2126,2021-09-21,Arunachal Pradesh,54126,410.0,53444.0,272.0
2127,2021-09-22,Arunachal Pradesh,54190,413.0,53504.0,273.0
2128,2021-09-23,Arunachal Pradesh,54241,442.0,53526.0,273.0
2129,2021-09-24,Arunachal Pradesh,54285,428.0,53584.0,273.0
2130,2021-09-25,Arunachal Pradesh,54316,404.0,53639.0,273.0
2131,2021-09-26,Arunachal Pradesh,54349,358.0,53717.0,274.0
2132,2021-09-27,Arunachal Pradesh,54352,323.0,53755.0,274.0
2133,2021-09-28,Arunachal Pradesh,54395,319.0,53802.0,274.0
2134,2021-09-29,Arunachal Pradesh,54444,338.0,53831.0,275.0
2135,2021-09-30,Arunachal Pradesh,54572,440.0,53856.0,276.0
2136,2021-10-01,Arunachal Pradesh,54626,419.0,53931.0,276.0
2137,2021-10-02,Arunachal Pradesh,54680,429.0,53974.0,277.0
2138,2021-10-03,Arunachal Pradesh,54693,405.0,54011.0,277.0
2139,2021-10-04,Arunachal Pradesh,54725,408.0,54040.0,277.0
2140,2021-10-05,Arunachal Pradesh,54752,414.0,54061.0,277.0
2141,2021-10-06,Arunachal Pradesh,54771,414.0,54080.0,277.0
2142,2021-10-07,Arunachal Pradesh,54812,425.0,54108.0,279.0
2143,2021-10-08,Arunachal Pradesh,54844,419.0,54146.0,279.0
2144,2021-10-09,Arunachal Pradesh,54865,389.0,54196.0,280.0
2145,2021-10-10,Arunachal Pradesh,54881,285.0,54316.0,280.0
2146,2021-10-11,Arunachal Pradesh,54900,266.0,54354.0,280.0
2147,2021-10-12,Arunachal Pradesh,54924,232.0,54412.0,280.0
2148,2021-10-13,Arunachal Pradesh,54942,236.0,54426.0,280.0
2149,2021-10-14,Arunachal Pradesh,54954,224.0,54450.0,280.0
2150,2021-10-15,Arunachal Pradesh,54958,202.0,54476.0,280.0
2151,2021-10-16,Arunachal Pradesh,54964,183.0,54501.0,280.0
2152,2021-10-17,Arunachal Pradesh,54980,170.0,54530.0,280.0
2153,2021-10-18,Arunachal Pradesh,54987,140.0,54567.0,280.0
2154,2021-10-19,Arunachal Pradesh,55014,145.0,54589.0,280.0
2155,2021-10-20,Arunachal Pradesh,55031,145.0,54606.0,280.0
2156,2021-10-21,Arunachal Pradesh,55043,138.0,54625.0,280.0
2157,2021-10-22,Arunachal Pradesh,55065,140.0,54645.0,280.0
2158,2021-10-23,Arunachal Pradesh,55075,141.0,54654.0,280.0
2159,2021-10-24,Arunachal Pradesh,55089,142.0,54667.0,280.0
2160,2021-10-25,Arunachal Pradesh,55089,132.0,54677.0,280.0
2161,2021-10-26,Arunachal Pradesh,55105,138.0,54687.0,280.0
2162,2021-10-27,Arunachal Pradesh,55114,137.0,54697.0,280.0
2163,2021-10-28,Arunachal Pradesh,55120,115.0,54725.0,280.0
2164,2021-10-29,Arunachal Pradesh,55134,115.0,54739.0,280.0
2165,2021-10-30,Arunachal Pradesh,55143,108.0,54755.0,280.0
2166,2021-10-31,Arunachal Pradesh,55154,109.0,54765.0,280.0
2167,2021-11-01,Arunachal Pradesh,55155,101.0,54774.0,280.0
2168,2021-11-02,Arunachal Pradesh,55161,85.0,54796.0,280.0
2169,2021-11-04,Arunachal Pradesh,55174,85.0,54809.0,280.0
2170,2021-11-05,Arunachal Pradesh,55174,68.0,54826.0,280.0
2171,2021-11-06,Arunachal Pradesh,55176,61.0,54835.0,280.0
2172,2021-11-07,Arunachal Pradesh,55180,60.0,54840.0,280.0
2173,2021-11-08,Arunachal Pradesh,55180,49.0,54851.0,280.0
2174,2021-11-09,Arunachal Pradesh,55190,46.0,54864.0,280.0
2175,2021-11-10,Arunachal Pradesh,55197,44.0,54873.0,280.0
2176,2021-11-11,Arunachal Pradesh,55202,47.0,54875.0,280.0
2177,2021-11-12,Arunachal Pradesh,55208,44.0,54884.0,280.0
2178,2021-11-14,Arunachal Pradesh,55216,42.0,54894.0,280.0
2179,2021-11-15,Arunachal Pradesh,55220,44.0,54896.0,280.0
2180,2021-11-16,Arunachal Pradesh,55222,45.0,54897.0,280.0
2181,2021-11-17,Arunachal Pradesh,55230,50.0,54900.0,280.0
2182,2021-11-18,Arunachal Pradesh,55232,48.0,54904.0,280.0
2183,2021-11-19,Arunachal Pradesh,54908,-280.0,54908.0,280.0
2184,2021-11-20,Arunachal Pradesh,55243,48.0,54915.0,280.0
2185,2021-11-22,Arunachal Pradesh,55247,38.0,54929.0,280.0
2186,2021-11-23,Arunachal Pradesh,55251,34.0,54937.0,280.0
2187,2021-11-24,Arunachal Pradesh,55255,36.0,54939.0,280.0
2188,2021-11-25,Arunachal Pradesh,55257,34.0,54943.0,280.0
2189,2021-11-26,Arunachal Pradesh,55258,34.0,54944.0,280.0
